B2094752D26EA2FA4092,金好味,半岛美丽街佑好大厦A3座地下29号C铺,120.18996,22.99928,1853,西餐厅,0,0
B2094751D36DA2F84698,美心饼店(时代商业中心店),半岛南湾大马路623号G时代商业中心地下,113.7529,23.0041,1853,甜品店,0,0
B2094753D064A0FC489A,周大福(新濠天地店),离岛路氹连贯公路新濠天地2楼,114.20971,22.35512,1853,珠宝首饰工艺品,0,0
B2094751DB69AAFC489D,更常好,半岛路义士若翰巴地士打街7号A,114.19136,22.34158,1853,其他亚洲菜,0,0
B2094753D16BA5FC489A,VERTU(新濠天地店),离岛路氹连贯公路新濠天地1楼,114.17798,22.3217,1853,家电电子卖场,0,0
B2094753D16BA1FC409C,金沙御匾会水疗中心,半岛蒙地卡罗前地203号金沙娱乐场8楼,114.16126,22.35577,1853,洗浴推拿场所,0,0
B2094753D069A2FB4498,新苗超市(利盈大厦店),null,114.20971,22.35512,1853,便民商店/便利店,0,0
B2094753D06EA2FC4592,StellaMcCartney,半岛澳门商业大马路新八佰伴百货1楼,114.17798,22.3217,1853,个人用品/化妆品店,0,0
B2094753D06CABFA429B,Chanel,离岛路氹连贯公路新濠天地2楼,114.20971,22.35512,1853,珠宝首饰工艺品,0,0
B2094753D06CA6FD499E,KIEHL’S,半岛澳门商业大马路新八佰伴百货1楼,114.17798,22.3217,1853,个人用品/化妆品店,0,0
B2094753D06CA7F94693,BENEFIT,半岛澳门商业大马路新八佰伴百货1楼,114.17798,22.3217,1853,个人用品/化妆品店,0,0
B2094753D06CA4FE449D,AppleReseller,离岛路氹连贯公路新濠天地1楼,114.17798,22.3217,1853,家电电子卖场,0,0
B2094751D369A6FE489C,吉祥苑,离岛新濠天地娱乐场一楼,114.17798,22.3217,1853,日本料理,0,0
B2094751D36CA1FD4698,江户日本料理,离岛新濠天地新濠大道1楼,114.17798,22.3217,1853,日本料理,0,0
B2094753D168A3FC459B,新苗超市(佑汉新邨店),半岛佑汉新邨第六街46-48号地下,114.16867,22.30539,1853,便民商店/便利店,0,0
B2094751DB6AA6FB429E,法国拉丁区,半岛新口岸冼星海马路105号珠光大厦G铺2楼(近文化中心),114.20971,22.35512,1853,西餐厅,0,0
B2094757DB65A0F9459F,CentralDeli（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场二层,114.155,22.2826,1853,餐饮美食,0,0
B2094757DB65A0F9429E,Rimowa（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场二层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0F84999,Aeronautica Militare（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场二层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0F84193,FENDI（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0FF479A,DAMIANI（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,珠宝首饰工艺品,0,0
B2094757DB65A0FF459F,Loewe（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0FF4092,Bottega Veneta（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,珠宝首饰工艺品,0,0
B2094757DB65A0F9429A,文华荟（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场二层,114.155,22.2826,1853,外国餐厅,1,1
B2094757DB65A0F8489B,LANCEL（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场一层,114.155,22.2826,1853,专卖店,0,0
B2094757DB65A0F9439E,CK Calvin Klein（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场二层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0F9439A,澳门新天际苹果APR（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场二层,114.155,22.2826,1853,培训机构,1,0
B2094757DB65A0F94292,雅图视听中心（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场二层,114.155,22.2826,1853,培训机构,0,0
B2094757DB65A0F9419E,奥徳臣（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场二层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0F84893,Edo Japanese Restaurant（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场二层,114.155,22.2826,1853,外国餐厅,1,1
B2094757DB65A0F9419D,UM Undergarment（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场二层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0F8489E,Europe Watch Company（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场一层,114.155,22.2826,1853,钟表店,0,0
B2094757DB65A0F8489C,Burberry（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0F84693,Rainbow（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0F84792,Hugo Boss（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0F8429E,BVLGARI（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,珠宝首饰工艺品,0,0
B2094757DB65A0F8429B,Loro Piana（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0F8419D,Cartier（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,珠宝首饰工艺品,0,0
B2094757DB65A0F8409F,Pal Zileri（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0F8409A,Celine（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0FF4992,Hermès（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0F8479B,Furla（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0FF489C,Leonard（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0FF489E,SHIATZY CHEN（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0FF489B,Ermenegildo Zegna（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0F84293,VERTU（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,家电电子卖场,1,1
B2094757DB65A0FF499A,Max Mara（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0FF469B,Marc Jacobs（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0FF4798,Bally（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场一层,114.155,22.2826,1853,体育用品店,0,0
B2094757DB65A0FF459A,Dolce & Gabbana（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0FF4298,Emporio Armani（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0FF419E,Montblanc（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,快餐厅,0,0
B2094757DB65A0FF409F,Ralph Lauren（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0FF4693,Dior（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,个人用品/化妆品店,0,0
B2094757DB65A0FF459D,OFFICINE PANERAI（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,钟表店,0,0
B2094757DB65A0F9459B,Louis Vuitton（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,服装鞋帽皮具店,0,0
B2094757DB65A0F9459D,澳门美高梅（壹号广场店）,澳门半岛新填海区沙格斯大马路 壹号广场地下一层,114.155,22.2826,1853,旅馆招待所,5,3
B209465DD26DA5F5459E,澳門工會聯合總會工人體育場A館,,113.55313,22.21193,1853,综合体育馆,18,11
B2094753D56CAAF8449F,大三巴,广东省 珠海市 新马路,113.550399,22.21393,1853,未知分类,11,10
B2094752D364A3F94098,Come,Buy(信托广场店),半岛看台街224号信托广场地下,113.55098,22.2131,1853,快餐厅,0,0
